qualifying_position,actual_finish,predicted_finish,error
4,7,7.064436730967389,-0.06443673096738944
12,9,11.655057989327112,-2.655057989327112
3,2,6.490609073672424,-4.490609073672424
10,6,10.50740267473718,-4.507402674737181
20,17,16.245679247686834,0.7543207523131663
19,16,15.671851590391867,0.32814840960813285
1,20,5.342953759082494,14.657046240917506
15,20,13.376540961212008,6.623459038787992
3,15,6.490609073672424,8.509390926327576
2,2,5.916781416377459,-3.916781416377459
9,7,9.933575017442216,-2.933575017442216
8,19,9.35974736014725,9.64025263985275
13,16,12.228885646622075,3.771114353377925
18,19,15.0980239330969,3.9019760669030994
14,5,12.802713303917042,-7.8027133039170415
1,1,5.342953759082494,-4.342953759082494
10,9,10.50740267473718,-1.5074026747371807
17,10,14.524196275801938,-4.524196275801938
16,9,13.950368618506971,-4.950368618506971
22,15,17.393334562276763,-2.3933345622767632
18,10,15.0980239330969,-5.098023933096901
6,5,8.21209204555732,-3.21209204555732
4,2,7.064436730967389,-5.064436730967389
18,14,15.0980239330969,-1.0980239330969006
15,15,13.376540961212008,1.623459038787992
17,11,14.524196275801938,-3.5241962758019376
6,4,8.21209204555732,-4.21209204555732
4,5,7.064436730967389,-2.0644367309673894
21,20,16.819506904981797,3.1804930950182033
20,20,16.245679247686834,3.7543207523131663
4,4,7.064436730967389,-3.0644367309673894
5,6,7.638264388262355,-1.638264388262355
11,21,11.081230332032145,9.918769667967855
17,15,14.524196275801938,0.4758037241980624
22,13,17.393334562276763,-4.393334562276763
4,3,7.064436730967389,-4.064436730967389
4,4,7.064436730967389,-3.0644367309673894
7,16,8.785919702852286,7.214080297147714
5,2,7.638264388262355,-5.638264388262355
6,8,8.21209204555732,-0.21209204555731986
9,19,9.933575017442216,9.066424982557784
4,4,7.064436730967389,-3.0644367309673894
3,2,6.490609073672424,-4.490609073672424
7,18,8.785919702852286,9.214080297147714
9,7,9.933575017442216,-2.933575017442216
8,10,9.35974736014725,0.6402526398527506
8,7,9.35974736014725,-2.3597473601472494
2,1,5.916781416377459,-4.916781416377459
5,2,7.638264388262355,-5.638264388262355
15,17,13.376540961212008,3.623459038787992
12,6,11.655057989327112,-5.655057989327112
5,4,7.638264388262355,-3.638264388262355
11,10,11.081230332032145,-1.0812303320321455
21,17,16.819506904981797,0.18049309501820332
12,8,11.655057989327112,-3.655057989327112
2,2,5.916781416377459,-3.916781416377459
1,1,5.342953759082494,-4.342953759082494
12,8,11.655057989327112,-3.655057989327112
6,13,8.21209204555732,4.78790795444268
21,10,16.819506904981797,-6.819506904981797
15,13,13.376540961212008,-0.3765409612120081
18,18,15.0980239330969,2.9019760669030994
11,20,11.081230332032145,8.918769667967855
11,19,11.081230332032145,7.9187696679678545
18,7,15.0980239330969,-8.0980239330969
17,7,14.524196275801938,-7.524196275801938
10,10,10.50740267473718,-0.5074026747371807
2,1,5.916781416377459,-4.916781416377459
20,16,16.245679247686834,-0.2456792476868337
4,4,7.064436730967389,-3.0644367309673894
5,4,7.638264388262355,-3.638264388262355
17,17,14.524196275801938,2.4758037241980624
10,14,10.50740267473718,3.4925973252628193
20,10,16.245679247686834,-6.245679247686834
7,5,8.785919702852286,-3.7859197028522864
21,17,16.819506904981797,0.18049309501820332
3,1,6.490609073672424,-5.490609073672424
15,13,13.376540961212008,-0.3765409612120081
18,17,15.0980239330969,1.9019760669030994
19,19,15.671851590391867,3.328148409608133
3,15,6.490609073672424,8.509390926327576
15,10,13.376540961212008,-3.376540961212008
13,11,12.228885646622075,-1.228885646622075
15,18,13.376540961212008,4.623459038787992
9,11,9.933575017442216,1.066424982557784
1,3,5.342953759082494,-2.3429537590824943
9,24,9.933575017442216,14.066424982557784
13,9,12.228885646622075,-3.228885646622075
12,15,11.655057989327112,3.344942010672888
9,9,9.933575017442216,-0.9335750174422159
5,20,7.638264388262355,12.361735611737645
10,7,10.50740267473718,-3.5074026747371807
20,22,16.245679247686834,5.754320752313166
9,11,9.933575017442216,1.066424982557784
3,6,6.490609073672424,-0.4906090736724238
7,6,8.785919702852286,-2.7859197028522864
18,18,15.0980239330969,2.9019760669030994
20,16,16.245679247686834,-0.2456792476868337
8,5,9.35974736014725,-4.359747360147249
16,8,13.950368618506971,-5.950368618506971
8,4,9.35974736014725,-5.359747360147249
6,18,8.21209204555732,9.78790795444268
8,14,9.35974736014725,4.640252639852751
14,11,12.802713303917042,-1.8027133039170415
12,14,11.655057989327112,2.344942010672888
7,7,8.785919702852286,-1.7859197028522864
19,15,15.671851590391867,-0.6718515903918671
3,4,6.490609073672424,-2.490609073672424
7,6,8.785919702852286,-2.7859197028522864
8,5,9.35974736014725,-4.359747360147249
8,9,9.35974736014725,-0.3597473601472494
4,3,7.064436730967389,-4.064436730967389
6,14,8.21209204555732,5.78790795444268
21,20,16.819506904981797,3.1804930950182033
16,13,13.950368618506971,-0.9503686185069711
3,17,6.490609073672424,10.509390926327576
13,8,12.228885646622075,-4.228885646622075
14,20,12.802713303917042,7.1972866960829585
19,17,15.671851590391867,1.3281484096081329
6,5,8.21209204555732,-3.21209204555732
6,5,8.21209204555732,-3.21209204555732
12,11,11.655057989327112,-0.655057989327112
20,9,16.245679247686834,-7.245679247686834
18,15,15.0980239330969,-0.0980239330969006
19,12,15.671851590391867,-3.671851590391867
14,12,12.802713303917042,-0.8027133039170415
22,19,17.393334562276763,1.6066654377232368
16,16,13.950368618506971,2.049631381493029
5,22,7.638264388262355,14.361735611737645
5,4,7.638264388262355,-3.638264388262355
9,5,9.933575017442216,-4.933575017442216
3,6,6.490609073672424,-0.4906090736724238
8,3,9.35974736014725,-6.359747360147249
19,11,15.671851590391867,-4.671851590391867
4,4,7.064436730967389,-3.0644367309673894
22,20,17.393334562276763,2.6066654377232368
22,22,17.393334562276763,4.606665437723237
8,5,9.35974736014725,-4.359747360147249
11,8,11.081230332032145,-3.0812303320321455
1,6,5.342953759082494,0.6570462409175057
15,23,13.376540961212008,9.623459038787992
18,8,15.0980239330969,-7.098023933096901
20,15,16.245679247686834,-1.2456792476868337
9,4,9.933575017442216,-5.933575017442216
12,10,11.655057989327112,-1.655057989327112
8,3,9.35974736014725,-6.359747360147249
11,1,11.081230332032145,-10.081230332032145
19,18,15.671851590391867,2.328148409608133
5,19,7.638264388262355,11.361735611737645
3,17,6.490609073672424,10.509390926327576
6,24,8.21209204555732,15.78790795444268
3,2,6.490609073672424,-4.490609073672424
19,17,15.671851590391867,1.3281484096081329
8,10,9.35974736014725,0.6402526398527506
1,1,5.342953759082494,-4.342953759082494
5,15,7.638264388262355,7.361735611737645
18,17,15.0980239330969,1.9019760669030994
9,4,9.933575017442216,-5.933575017442216
1,1,5.342953759082494,-4.342953759082494
8,21,9.35974736014725,11.64025263985275
4,4,7.064436730967389,-3.0644367309673894
19,19,15.671851590391867,3.328148409608133
14,12,12.802713303917042,-0.8027133039170415
16,17,13.950368618506971,3.049631381493029
10,14,10.50740267473718,3.4925973252628193
5,18,7.638264388262355,10.361735611737645
20,18,16.245679247686834,1.7543207523131663
17,15,14.524196275801938,0.4758037241980624
10,4,10.50740267473718,-6.507402674737181
16,10,13.950368618506971,-3.950368618506971
20,18,16.245679247686834,1.7543207523131663
19,20,15.671851590391867,4.328148409608133
5,5,7.638264388262355,-2.638264388262355
17,24,14.524196275801938,9.475803724198062
3,3,6.490609073672424,-3.490609073672424
14,20,12.802713303917042,7.1972866960829585
20,15,16.245679247686834,-1.2456792476868337
14,7,12.802713303917042,-5.8027133039170415
4,7,7.064436730967389,-0.06443673096738944
19,12,15.671851590391867,-3.671851590391867
20,22,16.245679247686834,5.754320752313166
1,16,5.342953759082494,10.657046240917506
3,1,6.490609073672424,-5.490609073672424
5,3,7.638264388262355,-4.638264388262355
19,15,15.671851590391867,-0.6718515903918671
6,3,8.21209204555732,-5.21209204555732
16,12,13.950368618506971,-1.950368618506971
11,13,11.081230332032145,1.9187696679678545
1,1,5.342953759082494,-4.342953759082494
8,4,9.35974736014725,-5.359747360147249
19,9,15.671851590391867,-6.671851590391867
8,7,9.35974736014725,-2.3597473601472494
8,6,9.35974736014725,-3.3597473601472494
1,1,5.342953759082494,-4.342953759082494
8,5,9.35974736014725,-4.359747360147249
20,14,16.245679247686834,-2.2456792476868337
8,5,9.35974736014725,-4.359747360147249
15,14,13.376540961212008,0.6234590387879919
4,8,7.064436730967389,0.9355632690326106
8,7,9.35974736014725,-2.3597473601472494
22,20,17.393334562276763,2.6066654377232368
25,15,19.11481753416166,-4.114817534161659
15,18,13.376540961212008,4.623459038787992
19,11,15.671851590391867,-4.671851590391867
2,4,5.916781416377459,-1.916781416377459
16,15,13.950368618506971,1.049631381493029
5,18,7.638264388262355,10.361735611737645
19,18,15.671851590391867,2.328148409608133
2,3,5.916781416377459,-2.916781416377459
7,8,8.785919702852286,-0.7859197028522864
3,7,6.490609073672424,0.5093909263275762
1,1,5.342953759082494,-4.342953759082494
9,6,9.933575017442216,-3.933575017442216
15,20,13.376540961212008,6.623459038787992
1,3,5.342953759082494,-2.3429537590824943
4,3,7.064436730967389,-4.064436730967389
4,3,7.064436730967389,-4.064436730967389
16,4,13.950368618506971,-9.950368618506971
3,3,6.490609073672424,-3.490609073672424
10,1,10.50740267473718,-9.50740267473718
10,9,10.50740267473718,-1.5074026747371807
20,17,16.245679247686834,0.7543207523131663
6,6,8.21209204555732,-2.21209204555732
15,13,13.376540961212008,-0.3765409612120081
12,4,11.655057989327112,-7.655057989327112
2,17,5.916781416377459,11.083218583622541
1,1,5.342953759082494,-4.342953759082494
19,18,15.671851590391867,2.328148409608133
10,5,10.50740267473718,-5.507402674737181
14,11,12.802713303917042,-1.8027133039170415
14,1,12.802713303917042,-11.802713303917042
10,21,10.50740267473718,10.49259732526282
18,14,15.0980239330969,-1.0980239330969006
17,20,14.524196275801938,5.475803724198062
18,13,15.0980239330969,-2.0980239330969006
20,21,16.245679247686834,4.754320752313166
20,14,16.245679247686834,-2.2456792476868337
1,18,5.342953759082494,12.657046240917506
18,14,15.0980239330969,-1.0980239330969006
1,2,5.342953759082494,-3.3429537590824943
15,13,13.376540961212008,-0.3765409612120081
12,19,11.655057989327112,7.344942010672888
7,6,8.785919702852286,-2.7859197028522864
11,4,11.081230332032145,-7.0812303320321455
5,5,7.638264388262355,-2.638264388262355
15,14,13.376540961212008,0.6234590387879919
6,1,8.21209204555732,-7.21209204555732
4,8,7.064436730967389,0.9355632690326106
6,5,8.21209204555732,-3.21209204555732
6,6,8.21209204555732,-2.21209204555732
15,13,13.376540961212008,-0.3765409612120081
6,6,8.21209204555732,-2.21209204555732
2,3,5.916781416377459,-2.916781416377459
16,9,13.950368618506971,-4.950368618506971
18,12,15.0980239330969,-3.0980239330969006
16,21,13.950368618506971,7.049631381493029
2,1,5.916781416377459,-4.916781416377459
1,9,5.342953759082494,3.6570462409175057
11,20,11.081230332032145,8.918769667967855
16,17,13.950368618506971,3.049631381493029
18,13,15.0980239330969,-2.0980239330969006
17,15,14.524196275801938,0.4758037241980624
20,19,16.245679247686834,2.7543207523131663
19,18,15.671851590391867,2.328148409608133
19,17,15.671851590391867,1.3281484096081329
10,2,10.50740267473718,-8.50740267473718
15,17,13.376540961212008,3.623459038787992
14,10,12.802713303917042,-2.8027133039170415
2,1,5.916781416377459,-4.916781416377459
12,19,11.655057989327112,7.344942010672888
14,9,12.802713303917042,-3.8027133039170415
17,4,14.524196275801938,-10.524196275801938
12,7,11.655057989327112,-4.655057989327112
3,2,6.490609073672424,-4.490609073672424
13,12,12.228885646622075,-0.228885646622075
1,1,5.342953759082494,-4.342953759082494
18,16,15.0980239330969,0.9019760669030994
9,7,9.933575017442216,-2.933575017442216
7,12,8.785919702852286,3.2140802971477136
10,8,10.50740267473718,-2.5074026747371807
23,16,17.96716221957173,-1.9671622195717298
10,13,10.50740267473718,2.4925973252628193
8,8,9.35974736014725,-1.3597473601472494
24,6,18.540989876866693,-12.540989876866693
16,19,13.950368618506971,5.049631381493029
14,18,12.802713303917042,5.1972866960829585
14,13,12.802713303917042,0.19728669608295846
14,12,12.802713303917042,-0.8027133039170415
13,10,12.228885646622075,-2.228885646622075
5,4,7.638264388262355,-3.638264388262355
15,10,13.376540961212008,-3.376540961212008
5,3,7.638264388262355,-4.638264388262355
14,13,12.802713303917042,0.19728669608295846
9,17,9.933575017442216,7.066424982557784
17,9,14.524196275801938,-5.524196275801938
12,9,11.655057989327112,-2.655057989327112
19,3,15.671851590391867,-12.671851590391867
19,17,15.671851590391867,1.3281484096081329
19,21,15.671851590391867,5.328148409608133
17,6,14.524196275801938,-8.524196275801938
6,6,8.21209204555732,-2.21209204555732
19,17,15.671851590391867,1.3281484096081329
18,18,15.0980239330969,2.9019760669030994
9,15,9.933575017442216,5.066424982557784
15,18,13.376540961212008,4.623459038787992
15,20,13.376540961212008,6.623459038787992
12,5,11.655057989327112,-6.655057989327112
15,9,13.376540961212008,-4.376540961212008
18,22,15.0980239330969,6.901976066903099
6,3,8.21209204555732,-5.21209204555732
12,14,11.655057989327112,2.344942010672888
10,12,10.50740267473718,1.4925973252628193
17,14,14.524196275801938,-0.5241962758019376
11,7,11.081230332032145,-4.0812303320321455
14,20,12.802713303917042,7.1972866960829585
7,18,8.785919702852286,9.214080297147714
7,13,8.785919702852286,4.214080297147714
1,2,5.342953759082494,-3.3429537590824943
19,16,15.671851590391867,0.32814840960813285
2,2,5.916781416377459,-3.916781416377459
6,6,8.21209204555732,-2.21209204555732
1,1,5.342953759082494,-4.342953759082494
17,14,14.524196275801938,-0.5241962758019376
7,16,8.785919702852286,7.214080297147714
11,10,11.081230332032145,-1.0812303320321455
19,13,15.671851590391867,-2.671851590391867
8,9,9.35974736014725,-0.3597473601472494
15,13,13.376540961212008,-0.3765409612120081
15,12,13.376540961212008,-1.376540961212008
21,17,16.819506904981797,0.18049309501820332
7,9,8.785919702852286,0.2140802971477136
4,1,7.064436730967389,-6.064436730967389
14,13,12.802713303917042,0.19728669608295846
13,18,12.228885646622075,5.771114353377925
5,4,7.638264388262355,-3.638264388262355
21,18,16.819506904981797,1.1804930950182033
11,13,11.081230332032145,1.9187696679678545
11,10,11.081230332032145,-1.0812303320321455
18,12,15.0980239330969,-3.0980239330969006
14,10,12.802713303917042,-2.8027133039170415
7,7,8.785919702852286,-1.7859197028522864
1,1,5.342953759082494,-4.342953759082494
11,20,11.081230332032145,8.918769667967855
1,1,5.342953759082494,-4.342953759082494
14,10,12.802713303917042,-2.8027133039170415
21,17,16.819506904981797,0.18049309501820332
2,2,5.916781416377459,-3.916781416377459
10,9,10.50740267473718,-1.5074026747371807
11,11,11.081230332032145,-0.08123033203214547
15,8,13.376540961212008,-5.376540961212008
12,13,11.655057989327112,1.344942010672888
17,14,14.524196275801938,-0.5241962758019376
17,18,14.524196275801938,3.4758037241980624
15,18,13.376540961212008,4.623459038787992
3,17,6.490609073672424,10.509390926327576
1,1,5.342953759082494,-4.342953759082494
16,16,13.950368618506971,2.049631381493029
24,9,18.540989876866693,-9.540989876866693
1,3,5.342953759082494,-2.3429537590824943
14,19,12.802713303917042,6.1972866960829585
20,22,16.245679247686834,5.754320752313166
14,11,12.802713303917042,-1.8027133039170415
9,9,9.933575017442216,-0.9335750174422159
12,8,11.655057989327112,-3.655057989327112
16,13,13.950368618506971,-0.9503686185069711
6,11,8.21209204555732,2.78790795444268
14,7,12.802713303917042,-5.8027133039170415
12,6,11.655057989327112,-5.655057989327112
17,14,14.524196275801938,-0.5241962758019376
16,15,13.950368618506971,1.049631381493029
7,6,8.785919702852286,-2.7859197028522864
5,4,7.638264388262355,-3.638264388262355
7,24,8.785919702852286,15.214080297147714
12,22,11.655057989327112,10.344942010672888
17,12,14.524196275801938,-2.5241962758019376
21,21,16.819506904981797,4.180493095018203
11,20,11.081230332032145,8.918769667967855
11,14,11.081230332032145,2.9187696679678545
8,7,9.35974736014725,-2.3597473601472494
12,11,11.655057989327112,-0.655057989327112
3,4,6.490609073672424,-2.490609073672424
2,20,5.916781416377459,14.083218583622541
5,4,7.638264388262355,-3.638264388262355
22,17,17.393334562276763,-0.3933345622767632
21,8,16.819506904981797,-8.819506904981797
20,22,16.245679247686834,5.754320752313166
6,20,8.21209204555732,11.78790795444268
3,3,6.490609073672424,-3.490609073672424
2,15,5.916781416377459,9.083218583622541
21,16,16.819506904981797,-0.8195069049817967
4,3,7.064436730967389,-4.064436730967389
24,23,18.540989876866693,4.459010123133307
9,10,9.933575017442216,0.06642498255778406
10,10,10.50740267473718,-0.5074026747371807
3,3,6.490609073672424,-3.490609073672424
4,4,7.064436730967389,-3.0644367309673894
5,6,7.638264388262355,-1.638264388262355
17,26,14.524196275801938,11.475803724198062
10,10,10.50740267473718,-0.5074026747371807
3,2,6.490609073672424,-4.490609073672424
19,14,15.671851590391867,-1.6718515903918671
17,12,14.524196275801938,-2.5241962758019376
2,2,5.916781416377459,-3.916781416377459
2,2,5.916781416377459,-3.916781416377459
1,9,5.342953759082494,3.6570462409175057
6,6,8.21209204555732,-2.21209204555732
15,8,13.376540961212008,-5.376540961212008
14,12,12.802713303917042,-0.8027133039170415
22,13,17.393334562276763,-4.393334562276763
3,4,6.490609073672424,-2.490609073672424
20,14,16.245679247686834,-2.2456792476868337
9,18,9.933575017442216,8.066424982557784
13,14,12.228885646622075,1.771114353377925
4,18,7.064436730967389,10.93556326903261
18,15,15.0980239330969,-0.0980239330969006
7,5,8.785919702852286,-3.7859197028522864
17,18,14.524196275801938,3.4758037241980624
7,7,8.785919702852286,-1.7859197028522864
15,15,13.376540961212008,1.623459038787992
9,6,9.933575017442216,-3.933575017442216
3,2,6.490609073672424,-4.490609073672424
11,16,11.081230332032145,4.9187696679678545
21,15,16.819506904981797,-1.8195069049817967
1,1,5.342953759082494,-4.342953759082494
17,15,14.524196275801938,0.4758037241980624
3,2,6.490609073672424,-4.490609073672424
17,18,14.524196275801938,3.4758037241980624
8,19,9.35974736014725,9.64025263985275
10,20,10.50740267473718,9.49259732526282
13,11,12.228885646622075,-1.228885646622075
24,23,18.540989876866693,4.459010123133307
18,19,15.0980239330969,3.9019760669030994
4,11,7.064436730967389,3.9355632690326106
10,10,10.50740267473718,-0.5074026747371807
1,1,5.342953759082494,-4.342953759082494
14,17,12.802713303917042,4.1972866960829585
6,18,8.21209204555732,9.78790795444268
10,20,10.50740267473718,9.49259732526282
7,10,8.785919702852286,1.2140802971477136
18,5,15.0980239330969,-10.0980239330969
7,8,8.785919702852286,-0.7859197028522864
1,9,5.342953759082494,3.6570462409175057
5,24,7.638264388262355,16.361735611737643
3,14,6.490609073672424,7.509390926327576
3,2,6.490609073672424,-4.490609073672424
18,15,15.0980239330969,-0.0980239330969006
5,7,7.638264388262355,-0.6382643882623551
14,8,12.802713303917042,-4.8027133039170415
13,10,12.228885646622075,-2.228885646622075
12,17,11.655057989327112,5.344942010672888
6,22,8.21209204555732,13.78790795444268
4,3,7.064436730967389,-4.064436730967389
14,14,12.802713303917042,1.1972866960829585
3,20,6.490609073672424,13.509390926327576
14,24,12.802713303917042,11.197286696082958
4,3,7.064436730967389,-4.064436730967389
4,13,7.064436730967389,5.935563269032611
1,4,5.342953759082494,-1.3429537590824943
13,16,12.228885646622075,3.771114353377925
13,16,12.228885646622075,3.771114353377925
5,11,7.638264388262355,3.361735611737645
21,16,16.819506904981797,-0.8195069049817967
19,14,15.671851590391867,-1.6718515903918671
20,16,16.245679247686834,-0.2456792476868337
21,16,16.819506904981797,-0.8195069049817967
20,21,16.245679247686834,4.754320752313166
20,2,16.245679247686834,-14.245679247686834
7,5,8.785919702852286,-3.7859197028522864
11,11,11.081230332032145,-0.08123033203214547
13,9,12.228885646622075,-3.228885646622075
2,19,5.916781416377459,13.083218583622541
19,10,15.671851590391867,-5.671851590391867
16,11,13.950368618506971,-2.950368618506971
19,17,15.671851590391867,1.3281484096081329
8,13,9.35974736014725,3.6402526398527506
6,8,8.21209204555732,-0.21209204555731986
11,11,11.081230332032145,-0.08123033203214547
20,19,16.245679247686834,2.7543207523131663
13,13,12.228885646622075,0.771114353377925
2,1,5.916781416377459,-4.916781416377459
16,10,13.950368618506971,-3.950368618506971
9,7,9.933575017442216,-2.933575017442216
11,7,11.081230332032145,-4.0812303320321455
13,8,12.228885646622075,-4.228885646622075
6,6,8.21209204555732,-2.21209204555732
17,17,14.524196275801938,2.4758037241980624
19,9,15.671851590391867,-6.671851590391867
3,20,6.490609073672424,13.509390926327576
7,3,8.785919702852286,-5.785919702852286
17,19,14.524196275801938,4.475803724198062
14,10,12.802713303917042,-2.8027133039170415
3,19,6.490609073672424,12.509390926327576
10,5,10.50740267473718,-5.507402674737181
9,8,9.933575017442216,-1.933575017442216
9,9,9.933575017442216,-0.9335750174422159
12,14,11.655057989327112,2.344942010672888
16,15,13.950368618506971,1.049631381493029
17,15,14.524196275801938,0.4758037241980624
18,14,15.0980239330969,-1.0980239330969006
20,15,16.245679247686834,-1.2456792476868337
5,3,7.638264388262355,-4.638264388262355
19,14,15.671851590391867,-1.6718515903918671
18,12,15.0980239330969,-3.0980239330969006
21,19,16.819506904981797,2.1804930950182033
17,10,14.524196275801938,-4.524196275801938
8,8,9.35974736014725,-1.3597473601472494
17,8,14.524196275801938,-6.524196275801938
21,10,16.819506904981797,-6.819506904981797
16,19,13.950368618506971,5.049631381493029
18,12,15.0980239330969,-3.0980239330969006
14,17,12.802713303917042,4.1972866960829585
1,1,5.342953759082494,-4.342953759082494
2,2,5.916781416377459,-3.916781416377459
14,11,12.802713303917042,-1.8027133039170415
6,1,8.21209204555732,-7.21209204555732
20,18,16.245679247686834,1.7543207523131663
19,18,15.671851590391867,2.328148409608133
15,11,13.376540961212008,-2.376540961212008
17,14,14.524196275801938,-0.5241962758019376
12,11,11.655057989327112,-0.655057989327112
7,20,8.785919702852286,11.214080297147714
11,3,11.081230332032145,-8.081230332032145
17,11,14.524196275801938,-3.5241962758019376
3,9,6.490609073672424,2.509390926327576
