qualifying_position,actual_finish,predicted_finish,error
3,3,6.490609073672424,-3.490609073672424
12,4,11.655057989327112,-7.655057989327112
12,8,11.655057989327112,-3.655057989327112
17,3,14.524196275801938,-11.524196275801938
11,9,11.081230332032145,-2.0812303320321455
9,20,9.933575017442216,10.066424982557784
7,7,8.785919702852286,-1.7859197028522864
9,10,9.933575017442216,0.06642498255778406
12,10,11.655057989327112,-1.655057989327112
10,6,10.50740267473718,-4.507402674737181
9,20,9.933575017442216,10.066424982557784
1,18,5.342953759082494,12.657046240917506
11,16,11.081230332032145,4.9187696679678545
1,2,5.342953759082494,-3.3429537590824943
17,2,14.524196275801938,-12.524196275801938
8,16,9.35974736014725,6.640252639852751
4,5,7.064436730967389,-2.0644367309673894
9,21,9.933575017442216,11.066424982557784
18,19,15.0980239330969,3.9019760669030994
5,20,7.638264388262355,12.361735611737645
3,5,6.490609073672424,-1.4906090736724238
1,19,5.342953759082494,13.657046240917506
11,17,11.081230332032145,5.9187696679678545
14,15,12.802713303917042,2.1972866960829585
7,6,8.785919702852286,-2.7859197028522864
8,19,9.35974736014725,9.64025263985275
13,10,12.228885646622075,-2.228885646622075
16,18,13.950368618506971,4.049631381493029
11,8,11.081230332032145,-3.0812303320321455
16,12,13.950368618506971,-1.950368618506971
3,15,6.490609073672424,8.509390926327576
16,15,13.950368618506971,1.049631381493029
19,15,15.671851590391867,-0.6718515903918671
18,9,15.0980239330969,-6.098023933096901
20,20,16.245679247686834,3.7543207523131663
4,3,7.064436730967389,-4.064436730967389
7,6,8.785919702852286,-2.7859197028522864
14,5,12.802713303917042,-7.8027133039170415
22,15,17.393334562276763,-2.3933345622767632
24,23,18.540989876866693,4.459010123133307
4,19,7.064436730967389,11.93556326903261
2,4,5.916781416377459,-1.916781416377459
5,11,7.638264388262355,3.361735611737645
18,9,15.0980239330969,-6.098023933096901
10,3,10.50740267473718,-7.507402674737181
16,16,13.950368618506971,2.049631381493029
4,7,7.064436730967389,-0.06443673096738944
1,1,5.342953759082494,-4.342953759082494
16,19,13.950368618506971,5.049631381493029
12,19,11.655057989327112,7.344942010672888
11,4,11.081230332032145,-7.0812303320321455
14,19,12.802713303917042,6.1972866960829585
9,7,9.933575017442216,-2.933575017442216
22,13,17.393334562276763,-4.393334562276763
16,17,13.950368618506971,3.049631381493029
17,12,14.524196275801938,-2.5241962758019376
14,15,12.802713303917042,2.1972866960829585
6,20,8.21209204555732,11.78790795444268
7,6,8.785919702852286,-2.7859197028522864
6,5,8.21209204555732,-3.21209204555732
9,7,9.933575017442216,-2.933575017442216
20,19,16.245679247686834,2.7543207523131663
24,22,18.540989876866693,3.4590101231333072
15,9,13.376540961212008,-4.376540961212008
5,5,7.638264388262355,-2.638264388262355
24,19,18.540989876866693,0.45901012313330725
18,15,15.0980239330969,-0.0980239330969006
19,13,15.671851590391867,-2.671851590391867
3,3,6.490609073672424,-3.490609073672424
12,11,11.655057989327112,-0.655057989327112
1,17,5.342953759082494,11.657046240917506
11,5,11.081230332032145,-6.0812303320321455
1,19,5.342953759082494,13.657046240917506
5,22,7.638264388262355,14.361735611737645
9,14,9.933575017442216,4.066424982557784
4,6,7.064436730967389,-1.0644367309673894
10,16,10.50740267473718,5.492597325262819
4,4,7.064436730967389,-3.0644367309673894
13,6,12.228885646622075,-6.228885646622075
16,20,13.950368618506971,6.049631381493029
17,14,14.524196275801938,-0.5241962758019376
4,1,7.064436730967389,-6.064436730967389
17,13,14.524196275801938,-1.5241962758019376
4,6,7.064436730967389,-1.0644367309673894
14,9,12.802713303917042,-3.8027133039170415
23,15,17.96716221957173,-2.9671622195717298
8,7,9.35974736014725,-2.3597473601472494
21,15,16.819506904981797,-1.8195069049817967
9,6,9.933575017442216,-3.933575017442216
23,17,17.96716221957173,-0.9671622195717298
19,13,15.671851590391867,-2.671851590391867
17,20,14.524196275801938,5.475803724198062
4,4,7.064436730967389,-3.0644367309673894
9,9,9.933575017442216,-0.9335750174422159
14,12,12.802713303917042,-0.8027133039170415
1,1,5.342953759082494,-4.342953759082494
17,14,14.524196275801938,-0.5241962758019376
16,15,13.950368618506971,1.049631381493029
17,7,14.524196275801938,-7.524196275801938
17,19,14.524196275801938,4.475803724198062
14,20,12.802713303917042,7.1972866960829585
15,10,13.376540961212008,-3.376540961212008
16,15,13.950368618506971,1.049631381493029
11,14,11.081230332032145,2.9187696679678545
8,5,9.35974736014725,-4.359747360147249
16,11,13.950368618506971,-2.950368618506971
16,11,13.950368618506971,-2.950368618506971
9,14,9.933575017442216,4.066424982557784
8,14,9.35974736014725,4.640252639852751
4,8,7.064436730967389,0.9355632690326106
20,15,16.245679247686834,-1.2456792476868337
22,17,17.393334562276763,-0.3933345622767632
1,1,5.342953759082494,-4.342953759082494
12,26,11.655057989327112,14.344942010672888
8,9,9.35974736014725,-0.3597473601472494
2,8,5.916781416377459,2.083218583622541
18,17,15.0980239330969,1.9019760669030994
7,3,8.785919702852286,-5.785919702852286
1,1,5.342953759082494,-4.342953759082494
16,17,13.950368618506971,3.049631381493029
1,2,5.342953759082494,-3.3429537590824943
19,14,15.671851590391867,-1.6718515903918671
12,17,11.655057989327112,5.344942010672888
7,5,8.785919702852286,-3.7859197028522864
10,12,10.50740267473718,1.4925973252628193
11,14,11.081230332032145,2.9187696679678545
18,18,15.0980239330969,2.9019760669030994
17,14,14.524196275801938,-0.5241962758019376
11,12,11.081230332032145,0.9187696679678545
4,3,7.064436730967389,-4.064436730967389
3,2,6.490609073672424,-4.490609073672424
11,9,11.081230332032145,-2.0812303320321455
10,14,10.50740267473718,3.4925973252628193
4,8,7.064436730967389,0.9355632690326106
19,16,15.671851590391867,0.32814840960813285
8,14,9.35974736014725,4.640252639852751
19,18,15.671851590391867,2.328148409608133
21,18,16.819506904981797,1.1804930950182033
6,10,8.21209204555732,1.7879079544426801
7,14,8.785919702852286,5.214080297147714
4,5,7.064436730967389,-2.0644367309673894
5,1,7.638264388262355,-6.638264388262355
21,16,16.819506904981797,-0.8195069049817967
15,18,13.376540961212008,4.623459038787992
13,7,12.228885646622075,-5.228885646622075
5,3,7.638264388262355,-4.638264388262355
11,12,11.081230332032145,0.9187696679678545
11,10,11.081230332032145,-1.0812303320321455
6,6,8.21209204555732,-2.21209204555732
19,12,15.671851590391867,-3.671851590391867
3,2,6.490609073672424,-4.490609073672424
19,16,15.671851590391867,0.32814840960813285
10,11,10.50740267473718,0.4925973252628193
2,1,5.916781416377459,-4.916781416377459
9,6,9.933575017442216,-3.933575017442216
1,1,5.342953759082494,-4.342953759082494
1,2,5.342953759082494,-3.3429537590824943
14,13,12.802713303917042,0.19728669608295846
5,4,7.638264388262355,-3.638264388262355
12,7,11.655057989327112,-4.655057989327112
4,4,7.064436730967389,-3.0644367309673894
1,1,5.342953759082494,-4.342953759082494
14,11,12.802713303917042,-1.8027133039170415
20,17,16.245679247686834,0.7543207523131663
10,10,10.50740267473718,-0.5074026747371807
11,15,11.081230332032145,3.9187696679678545
11,12,11.081230332032145,0.9187696679678545
17,8,14.524196275801938,-6.524196275801938
2,1,5.916781416377459,-4.916781416377459
3,3,6.490609073672424,-3.490609073672424
8,3,9.35974736014725,-6.359747360147249
1,1,5.342953759082494,-4.342953759082494
1,20,5.342953759082494,14.657046240917506
20,8,16.245679247686834,-8.245679247686834
16,19,13.950368618506971,5.049631381493029
26,18,19.688645191456622,-1.6886451914566223
10,8,10.50740267473718,-2.5074026747371807
20,17,16.245679247686834,0.7543207523131663
6,6,8.21209204555732,-2.21209204555732
21,22,16.819506904981797,5.180493095018203
15,11,13.376540961212008,-2.376540961212008
8,11,9.35974736014725,1.6402526398527506
23,15,17.96716221957173,-2.9671622195717298
10,3,10.50740267473718,-7.507402674737181
17,12,14.524196275801938,-2.5241962758019376
14,15,12.802713303917042,2.1972866960829585
18,18,15.0980239330969,2.9019760669030994
13,8,12.228885646622075,-4.228885646622075
8,7,9.35974736014725,-2.3597473601472494
10,7,10.50740267473718,-3.5074026747371807
8,9,9.35974736014725,-0.3597473601472494
1,2,5.342953759082494,-3.3429537590824943
3,3,6.490609073672424,-3.490609073672424
2,3,5.916781416377459,-2.916781416377459
14,15,12.802713303917042,2.1972866960829585
17,16,14.524196275801938,1.4758037241980624
8,18,9.35974736014725,8.64025263985275
2,1,5.916781416377459,-4.916781416377459
20,14,16.245679247686834,-2.2456792476868337
11,13,11.081230332032145,1.9187696679678545
6,6,8.21209204555732,-2.21209204555732
16,19,13.950368618506971,5.049631381493029
1,1,5.342953759082494,-4.342953759082494
7,5,8.785919702852286,-3.7859197028522864
1,3,5.342953759082494,-2.3429537590824943
17,19,14.524196275801938,4.475803724198062
12,9,11.655057989327112,-2.655057989327112
16,14,13.950368618506971,0.049631381493028925
7,6,8.785919702852286,-2.7859197028522864
14,16,12.802713303917042,3.1972866960829585
6,20,8.21209204555732,11.78790795444268
1,3,5.342953759082494,-2.3429537590824943
7,4,8.785919702852286,-4.785919702852286
12,11,11.655057989327112,-0.655057989327112
2,5,5.916781416377459,-0.916781416377459
11,6,11.081230332032145,-5.0812303320321455
1,1,5.342953759082494,-4.342953759082494
15,18,13.376540961212008,4.623459038787992
15,18,13.376540961212008,4.623459038787992
17,16,14.524196275801938,1.4758037241980624
4,2,7.064436730967389,-5.064436730967389
5,8,7.638264388262355,0.3617356117376449
5,19,7.638264388262355,11.361735611737645
13,14,12.228885646622075,1.771114353377925
18,14,15.0980239330969,-1.0980239330969006
13,16,12.228885646622075,3.771114353377925
1,2,5.342953759082494,-3.3429537590824943
21,20,16.819506904981797,3.1804930950182033
11,6,11.081230332032145,-5.0812303320321455
21,21,16.819506904981797,4.180493095018203
9,13,9.933575017442216,3.066424982557784
14,10,12.802713303917042,-2.8027133039170415
18,13,15.0980239330969,-2.0980239330969006
2,11,5.916781416377459,5.083218583622541
3,18,6.490609073672424,11.509390926327576
14,13,12.802713303917042,0.19728669608295846
20,19,16.245679247686834,2.7543207523131663
17,7,14.524196275801938,-7.524196275801938
17,16,14.524196275801938,1.4758037241980624
7,5,8.785919702852286,-3.7859197028522864
4,3,7.064436730967389,-4.064436730967389
17,15,14.524196275801938,0.4758037241980624
14,14,12.802713303917042,1.1972866960829585
10,4,10.50740267473718,-6.507402674737181
6,5,8.21209204555732,-3.21209204555732
22,21,17.393334562276763,3.6066654377232368
17,16,14.524196275801938,1.4758037241980624
20,22,16.245679247686834,5.754320752313166
13,17,12.228885646622075,4.771114353377925
24,18,18.540989876866693,-0.5409898768666928
13,18,12.228885646622075,5.771114353377925
1,1,5.342953759082494,-4.342953759082494
10,5,10.50740267473718,-5.507402674737181
2,1,5.916781416377459,-4.916781416377459
12,12,11.655057989327112,0.344942010672888
17,10,14.524196275801938,-4.524196275801938
18,15,15.0980239330969,-0.0980239330969006
11,5,11.081230332032145,-6.0812303320321455
9,14,9.933575017442216,4.066424982557784
16,14,13.950368618506971,0.049631381493028925
18,15,15.0980239330969,-0.0980239330969006
9,22,9.933575017442216,12.066424982557784
13,17,12.228885646622075,4.771114353377925
16,22,13.950368618506971,8.049631381493029
18,15,15.0980239330969,-0.0980239330969006
6,10,8.21209204555732,1.7879079544426801
7,13,8.785919702852286,4.214080297147714
1,2,5.342953759082494,-3.3429537590824943
12,8,11.655057989327112,-3.655057989327112
10,4,10.50740267473718,-6.507402674737181
16,10,13.950368618506971,-3.950368618506971
3,4,6.490609073672424,-2.490609073672424
24,13,18.540989876866693,-5.540989876866693
19,16,15.671851590391867,0.32814840960813285
9,6,9.933575017442216,-3.933575017442216
19,8,15.671851590391867,-7.671851590391867
3,5,6.490609073672424,-1.4906090736724238
16,11,13.950368618506971,-2.950368618506971
6,10,8.21209204555732,1.7879079544426801
14,19,12.802713303917042,6.1972866960829585
18,11,15.0980239330969,-4.098023933096901
18,19,15.0980239330969,3.9019760669030994
15,20,13.376540961212008,6.623459038787992
6,7,8.21209204555732,-1.2120920455573199
13,12,12.228885646622075,-0.228885646622075
2,22,5.916781416377459,16.08321858362254
17,20,14.524196275801938,5.475803724198062
15,15,13.376540961212008,1.623459038787992
3,14,6.490609073672424,7.509390926327576
15,12,13.376540961212008,-1.376540961212008
10,4,10.50740267473718,-6.507402674737181
15,10,13.376540961212008,-3.376540961212008
11,15,11.081230332032145,3.9187696679678545
19,19,15.671851590391867,3.328148409608133
16,12,13.950368618506971,-1.950368618506971
21,19,16.819506904981797,2.1804930950182033
5,5,7.638264388262355,-2.638264388262355
20,5,16.245679247686834,-11.245679247686834
11,2,11.081230332032145,-9.081230332032145
3,2,6.490609073672424,-4.490609073672424
11,14,11.081230332032145,2.9187696679678545
13,8,12.228885646622075,-4.228885646622075
6,4,8.21209204555732,-4.21209204555732
1,1,5.342953759082494,-4.342953759082494
2,1,5.916781416377459,-4.916781416377459
11,5,11.081230332032145,-6.0812303320321455
13,12,12.228885646622075,-0.228885646622075
21,20,16.819506904981797,3.1804930950182033
2,2,5.916781416377459,-3.916781416377459
20,14,16.245679247686834,-2.2456792476868337
4,2,7.064436730967389,-5.064436730967389
1,2,5.342953759082494,-3.3429537590824943
10,6,10.50740267473718,-4.507402674737181
12,19,11.655057989327112,7.344942010672888
13,12,12.228885646622075,-0.228885646622075
24,22,18.540989876866693,3.4590101231333072
15,9,13.376540961212008,-4.376540961212008
19,17,15.671851590391867,1.3281484096081329
14,3,12.802713303917042,-9.802713303917042
4,2,7.064436730967389,-5.064436730967389
8,5,9.35974736014725,-4.359747360147249
16,16,13.950368618506971,2.049631381493029
1,1,5.342953759082494,-4.342953759082494
1,1,5.342953759082494,-4.342953759082494
20,19,16.245679247686834,2.7543207523131663
18,18,15.0980239330969,2.9019760669030994
7,3,8.785919702852286,-5.785919702852286
8,8,9.35974736014725,-1.3597473601472494
10,11,10.50740267473718,0.4925973252628193
14,18,12.802713303917042,5.1972866960829585
4,8,7.064436730967389,0.9355632690326106
19,15,15.671851590391867,-0.6718515903918671
15,14,13.376540961212008,0.6234590387879919
14,15,12.802713303917042,2.1972866960829585
22,19,17.393334562276763,1.6066654377232368
5,24,7.638264388262355,16.361735611737643
15,3,13.376540961212008,-10.376540961212008
19,9,15.671851590391867,-6.671851590391867
14,11,12.802713303917042,-1.8027133039170415
1,4,5.342953759082494,-1.3429537590824943
14,7,12.802713303917042,-5.8027133039170415
10,9,10.50740267473718,-1.5074026747371807
17,21,14.524196275801938,6.475803724198062
6,7,8.21209204555732,-1.2120920455573199
16,13,13.950368618506971,-0.9503686185069711
5,19,7.638264388262355,11.361735611737645
14,9,12.802713303917042,-3.8027133039170415
7,7,8.785919702852286,-1.7859197028522864
16,13,13.950368618506971,-0.9503686185069711
16,12,13.950368618506971,-1.950368618506971
14,16,12.802713303917042,3.1972866960829585
4,4,7.064436730967389,-3.0644367309673894
13,13,12.228885646622075,0.771114353377925
1,1,5.342953759082494,-4.342953759082494
12,14,11.655057989327112,2.344942010672888
6,16,8.21209204555732,7.78790795444268
25,18,19.11481753416166,-1.1148175341616593
16,10,13.950368618506971,-3.950368618506971
15,11,13.376540961212008,-2.376540961212008
18,12,15.0980239330969,-3.0980239330969006
1,5,5.342953759082494,-0.34295375908249426
4,4,7.064436730967389,-3.0644367309673894
7,6,8.785919702852286,-2.7859197028522864
20,17,16.245679247686834,0.7543207523131663
19,18,15.671851590391867,2.328148409608133
3,1,6.490609073672424,-5.490609073672424
20,17,16.245679247686834,0.7543207523131663
9,10,9.933575017442216,0.06642498255778406
2,1,5.916781416377459,-4.916781416377459
13,15,12.228885646622075,2.771114353377925
10,9,10.50740267473718,-1.5074026747371807
19,10,15.671851590391867,-5.671851590391867
6,14,8.21209204555732,5.78790795444268
4,19,7.064436730967389,11.93556326903261
5,2,7.638264388262355,-5.638264388262355
1,1,5.342953759082494,-4.342953759082494
18,16,15.0980239330969,0.9019760669030994
7,6,8.785919702852286,-2.7859197028522864
11,23,11.081230332032145,11.918769667967855
12,13,11.655057989327112,1.344942010672888
10,10,10.50740267473718,-0.5074026747371807
21,22,16.819506904981797,5.180493095018203
13,15,12.228885646622075,2.771114353377925
5,1,7.638264388262355,-6.638264388262355
16,9,13.950368618506971,-4.950368618506971
12,17,11.655057989327112,5.344942010672888
1,1,5.342953759082494,-4.342953759082494
2,8,5.916781416377459,2.083218583622541
13,13,12.228885646622075,0.771114353377925
1,3,5.342953759082494,-2.3429537590824943
18,16,15.0980239330969,0.9019760669030994
16,17,13.950368618506971,3.049631381493029
7,2,8.785919702852286,-6.785919702852286
16,8,13.950368618506971,-5.950368618506971
11,22,11.081230332032145,10.918769667967855
10,9,10.50740267473718,-1.5074026747371807
13,20,12.228885646622075,7.771114353377925
11,13,11.081230332032145,1.9187696679678545
5,6,7.638264388262355,-1.638264388262355
21,18,16.819506904981797,1.1804930950182033
20,16,16.245679247686834,-0.2456792476868337
9,1,9.933575017442216,-8.933575017442216
19,17,15.671851590391867,1.3281484096081329
18,19,15.0980239330969,3.9019760669030994
20,19,16.245679247686834,2.7543207523131663
14,12,12.802713303917042,-0.8027133039170415
23,19,17.96716221957173,1.0328377804282702
24,22,18.540989876866693,3.4590101231333072
4,3,7.064436730967389,-4.064436730967389
13,8,12.228885646622075,-4.228885646622075
15,9,13.376540961212008,-4.376540961212008
17,15,14.524196275801938,0.4758037241980624
1,3,5.342953759082494,-2.3429537590824943
18,13,15.0980239330969,-2.0980239330969006
4,3,7.064436730967389,-4.064436730967389
6,21,8.21209204555732,12.78790795444268
7,10,8.785919702852286,1.2140802971477136
14,6,12.802713303917042,-6.8027133039170415
13,16,12.228885646622075,3.771114353377925
20,13,16.245679247686834,-3.2456792476868337
20,18,16.245679247686834,1.7543207523131663
9,21,9.933575017442216,11.066424982557784
18,10,15.0980239330969,-5.098023933096901
1,1,5.342953759082494,-4.342953759082494
9,8,9.933575017442216,-1.933575017442216
21,21,16.819506904981797,4.180493095018203
22,21,17.393334562276763,3.6066654377232368
9,4,9.933575017442216,-5.933575017442216
8,19,9.35974736014725,9.64025263985275
8,4,9.35974736014725,-5.359747360147249
16,20,13.950368618506971,6.049631381493029
18,15,15.0980239330969,-0.0980239330969006
1,1,5.342953759082494,-4.342953759082494
5,5,7.638264388262355,-2.638264388262355
7,21,8.785919702852286,12.214080297147714
13,14,12.228885646622075,1.771114353377925
4,2,7.064436730967389,-5.064436730967389
9,6,9.933575017442216,-3.933575017442216
7,13,8.785919702852286,4.214080297147714
14,10,12.802713303917042,-2.8027133039170415
3,3,6.490609073672424,-3.490609073672424
20,12,16.245679247686834,-4.245679247686834
8,15,9.35974736014725,5.640252639852751
6,12,8.21209204555732,3.78790795444268
4,4,7.064436730967389,-3.0644367309673894
17,16,14.524196275801938,1.4758037241980624
12,20,11.655057989327112,8.344942010672888
14,22,12.802713303917042,9.197286696082958
13,15,12.228885646622075,2.771114353377925
4,4,7.064436730967389,-3.0644367309673894
4,18,7.064436730967389,10.93556326903261
6,9,8.21209204555732,0.7879079544426801
13,8,12.228885646622075,-4.228885646622075
12,22,11.655057989327112,10.344942010672888
18,11,15.0980239330969,-4.098023933096901
24,23,18.540989876866693,4.459010123133307
8,4,9.35974736014725,-5.359747360147249
11,19,11.081230332032145,7.9187696679678545
4,3,7.064436730967389,-4.064436730967389
6,6,8.21209204555732,-2.21209204555732
14,16,12.802713303917042,3.1972866960829585
15,11,13.376540961212008,-2.376540961212008
12,3,11.655057989327112,-8.655057989327112
12,8,11.655057989327112,-3.655057989327112
8,20,9.35974736014725,10.64025263985275
4,6,7.064436730967389,-1.0644367309673894
20,23,16.245679247686834,6.754320752313166
20,19,16.245679247686834,2.7543207523131663
6,6,8.21209204555732,-2.21209204555732
6,1,8.21209204555732,-7.21209204555732
1,5,5.342953759082494,-0.34295375908249426
19,20,15.671851590391867,4.328148409608133
17,13,14.524196275801938,-1.5241962758019376
5,10,7.638264388262355,2.361735611737645
10,11,10.50740267473718,0.4925973252628193
7,8,8.785919702852286,-0.7859197028522864
16,12,13.950368618506971,-1.950368618506971
4,4,7.064436730967389,-3.0644367309673894
20,19,16.245679247686834,2.7543207523131663
6,4,8.21209204555732,-4.21209204555732
3,2,6.490609073672424,-4.490609073672424
12,11,11.655057989327112,-0.655057989327112
14,12,12.802713303917042,-0.8027133039170415
17,16,14.524196275801938,1.4758037241980624
5,10,7.638264388262355,2.361735611737645
6,20,8.21209204555732,11.78790795444268
6,13,8.21209204555732,4.78790795444268
20,16,16.245679247686834,-0.2456792476868337
10,10,10.50740267473718,-0.5074026747371807
6,17,8.21209204555732,8.78790795444268
6,5,8.21209204555732,-3.21209204555732
6,8,8.21209204555732,-0.21209204555731986
12,12,11.655057989327112,0.344942010672888
2,1,5.916781416377459,-4.916781416377459
15,14,13.376540961212008,0.6234590387879919
11,10,11.081230332032145,-1.0812303320321455
18,10,15.0980239330969,-5.098023933096901
17,14,14.524196275801938,-0.5241962758019376
12,11,11.655057989327112,-0.655057989327112
18,23,15.0980239330969,7.901976066903099
17,16,14.524196275801938,1.4758037241980624
17,4,14.524196275801938,-10.524196275801938
6,17,8.21209204555732,8.78790795444268
19,17,15.671851590391867,1.3281484096081329
8,15,9.35974736014725,5.640252639852751
9,10,9.933575017442216,0.06642498255778406
12,10,11.655057989327112,-1.655057989327112
11,15,11.081230332032145,3.9187696679678545
7,6,8.785919702852286,-2.7859197028522864
9,10,9.933575017442216,0.06642498255778406
17,17,14.524196275801938,2.4758037241980624
9,13,9.933575017442216,3.066424982557784
6,15,8.21209204555732,6.78790795444268
15,14,13.376540961212008,0.6234590387879919
8,7,9.35974736014725,-2.3597473601472494
5,3,7.638264388262355,-4.638264388262355
10,14,10.50740267473718,3.4925973252628193
20,20,16.245679247686834,3.7543207523131663
5,12,7.638264388262355,4.361735611737645
22,17,17.393334562276763,-0.3933345622767632
3,2,6.490609073672424,-4.490609073672424
21,14,16.819506904981797,-2.8195069049817967
13,13,12.228885646622075,0.771114353377925
21,15,16.819506904981797,-1.8195069049817967
